Grapheme	IPA	EXAMPLES	LANGUAGES	FREQUENCY	CODEPOINTS
ɾ$	ɾ	-siɾ, maiɾ	Maluabaymarasup, Espiegelsbaylitebral, Wowolesarmalas, Pangkumudatisman, Maluabaytiptir, Wowowowo, Espiegelsbaysolwota, Uripivpotnambe, Axambsmallislandmaliambor, Maluabaypetarmul, Pangkumundarmif, Alavasalavas, Atchinsmallisland, Unuambatumbo, Uripivdurpif, Tiraxbakru, Nesesanboise, Walapetreros, Ranochinambong, Vaopeteri, Ranopotora, Uripivtautuvillage, Fiftimalmbor, Uripivtautu, Neveeivinmavis2, Najittanmial, Alavaswowo, Vaobeetehul, Nahavaqcarolinebay, Axambsmallisland, Larevatfwishile, Larevatlarevat, Maluabaycoast	100	U+027e U+0024
^ᵐbʷ	ⁿbʷ	ᵐbʷatola, ᵐbʷatu	Ssungagageavavanvae, Sragaavavanvae, Ssungagageavanbatai, Sxalangibaetora, Ctletawetnaviso, Ctlnalembanarovorovo, Ctlsungwadogarata, Ctlnalembanasawa, Ctltawetnarovorovo, Slolovele, Ssungagageasanvari, Esanasolokave, Nmwerlap, Ranochinambong, Nhavailombaha, Evuindondo, Sbiribiri, Nsungwadiatasmaor, Ranopotora, Nleonda, Najittanmial, Uripivdurpif, Walapetreros, Espiegelsbayunspecified, Uripivpotnambe, Espiegelsbaysolwota, Nsungwadianaone, Espiegelsbaylitebral, Ctlsungwadolagwaranuta, Maluabaytiptir, Ssakao, Elolovoli, Larevatmosox	100	U+005e U+1d50 U+0062 U+02b7
ᵑgw	ⁿgʷ
ⁿgw	ⁿgʷ
ⁿd	ⁿd	na-ⁿde, na-ⁿdɛ-n	Walaworprev, Nahaaimbatmbang, Nahaaimalfaxal, Nahavaqbanour, Naahaimbatvanui, Neverversakan, Nasarianngava, Venentauteunmet, Tiraxbethel, Venentautebenmara, Novoltavendrua, Angavaedixonreef, Novolbangir, Naatiwindua, Nasarianwileven, Tiraxorap, Naahaitoman, Neveeivinmavis2, Wowowowo, Tiraxbotmelesnial, Alavaswowo, Venentautehamax, Nahavaqlembinwin, Alavasalavas, Novoldixonreef, Nindewindua, Venentautealpalak, Nindesouthwestbay, Neververmindu, Nahavaqloorndavo, Uripivdurpif, Tiraxmae, Wowolesarmalas, Nindelawa, Neveeicoast, Nindelabo, Neveeivinmavis1, Tiraxolamb	100	U+207f U+0064
bʷ	bʷ	tiᵐbʷa, xaraᵐbʷe	Sragaavavanvae, Ctlsungwadogarata, Neveeivinmavis1, Ssungagageavavanvae, Nahavaqbanour, Ctlnalembanasawa, Sxalangibaetora, Ctletawetnaviso, Ssungagageavanbatai, Ctlnalembanarovorovo, Neveeivinmavis2, Nahavaqcarolinebay, Ctltawetnarovorovo, Naatiwindua, Nahavaqloorndavo, Neververmindu, Naahaimbatvanui, Neverversakan, Ssungagageasanvari, Nahavaqlembinwin, Ctlsungwadolagwaranuta, Novoldixonreef, Esanasolokave, Ranopotora, Tiraxbethel, Uripivtautuvillage, Naahaitoman, Uripivtautu, Uripivdurpif, Nindelawa, Neveeicoast, Uripivpotnambe, Nhavailombaha, Novoltavendrua, Angavaedixonreef, Evuindondo, Novolbangir, Sbiribiri, Nasarianwileven, Nahaaimalfaxal, Walaworprev, Ssakao, Maluabaypetarmul, Larevatmosox	100	U+0062 U+02b7
ð	ð	na-ðaðɛn, na-ðat	Alavasalavas, Nindelawa, Wowowowo, Alavaswowo, Wowolesarmalas, Angavaedixonreef, Nesesanboise, Novoltavendrua, Nesetanmial	100	U+00f0
^e	e	eno, ei	Atchinorap, Namanlitzlitz, Atchinsmallisland, Ctlsungwadagarongnawo, Ctlsungwadolagwaranuta, Ctlsungwadagalalaundi, Nsungwadianaumumu, Ranopotora, Uripivtautu, Nsungwadianaone, Nititakhatbol, Neververmindu, Tapemaraxusmae, Uripivtautuvillage, Nsungwadiauta, Ctletawetnaviso, Uripivdurpif, Fiftikhatbol, Ranochinambong, Evuindondo, Novoldixonreef, Nsungwadiatasmaor, Walabotku, Elolovoli, Walapreng, Nahavaqbanour, Tiraxbethel, Ctlnalembanasawa, Nahavaqloorndavo, Slolovele, Sxalangibaetora, Tapetautu1, Sragaavavanvae, Neverversakan, Tiraxmae, Bislama1, Walapetreros, Nmwerlap, Ssungagageasanvari, Nahavaqcarolinebay, Venentautehamax, Uripivpotnambe, Pangkumudatisman, Espiegelsbaysolwota, Nhavailombaha, Pangkumundarmif, Angavaedixonreef, Venentautebenenavet, Naatiwindua, Nindewindua, Ssakao, Ssungagageavanbatai, Unuabenuamor, Neververlimap	100	U+005e U+0065
v$	v	na-ɣariv, -rov	Venentauteunmet, Espiegelsbaylitebral, Maluabaytiptir, Tiraxolamb, Tiraxbotmelesnial, Unuabenuamor, Avoksmallisland, Maluabaymarasup, Espiegelsbayunspecified, Pangkumudatisman, Larevatfwishile, Axambsmallislandmaliambor, Tesmbolmelaklak, Tiraxorap, Neververlimap, Nititakhatbol, Atchinorap, Vaocanada, Walapetreros, Venentautehamax, Espiegelsbaysolwota, Maluabaycoast, Mandrifaru, Venentautebenenavet, Walaworprev, Maluabaypetarmul, Venentautealpalak, Netimbbangir, Unuambatumbo, Tiraxbethel, Tapemaraxusmae, Tapetautu1, Venentautebenmara, Fiftikhatbol, Tiraxmae, Nmwerlap, Neveeicoast, Uripivpotnambe, Axambsmallisland, Burmbartengan, Novoltavendrua, Pangkumundarmif, Angavaedixonreef, Novolbangir, Vaopeteri, Larevatmosox, Ranotwalung, Xolimbwenelang	100	U+0076 U+0024
^ⁿdʳ	ⁿdʳ	ⁿdʳe, -ⁿdʳi	Tesmbolmelaklak, Tiraxmae, Tiraxolamb, Tesmbolusus, Tiraxorap, Larevatmosox, Tiraxbotmelesnial, Axambsmallislandmaliambor, Tiraxbethel, Axambsmallisland, Tiraxbakru, Larevatfwishile, Larevatlarevat, Novoltavendrua, Neververmindu, Novolbangir, Nasarianngava, Venentauteunmet, Nititakhatbol, Atchinorap, Uripivtautuvillage, Fiftimalmbor, Venentautebenmara, Uripivtautu, Neverversakan, Fiftikhatbol, Venentautehamax, Pangkumudatisman, Angavaedixonreef, Venentautebenenavet, Naatiwindua, Novoldixonreef, Esanasolokave, Venentautealpalak, Neververlimap	100	U+005e U+207f U+0064 U+02b3
dʳ	dʳ	nɛⁿdʳn, mamvɪⁿdʳor	Axambsmallislandmaliambor, Walaworprev, Venentautealpalak, Burmbartengan, Nisvaiblacksands, Burmbarfartavo, Nisvaironevie, Venentauteunmet, Neververmindu, Venentautebenmara, Tesmbolusus, Tiraxbotmelesnial, Tiraxmae, Novoldixonreef, Tesmbolmelaklak, Tiraxolamb, Larevatmosox, Tiraxbethel, Fiftimalmbor, Tiraxbakru, Fiftikhatbol, Neveeicoast, Venentautehamax, Axambsmallisland, Tiraxorap, Novoltavendrua, Venentautebenenavet, Nasarianwileven, Nasarianngava, Netimbbangir, Nititakhatbol, Uripivdurpif, Espiegelsbayunspecified, Uripivpotnambe, Larevatfwishile, Larevatlarevat, Burmbarburmbar, Angavaedixonreef, Naatiwindua, Neveeivinmavis1, Esanasolokave, Aulualoxselanfitfit, Aulualoxseasolokh, Neververlimap	100	U+0064 U+02b3
ʔ$	ʔ	-mataʔ, iaʔ	Nahavaqcarolinebay, Nahavaqbanour, Naatiwindua, Nahavaqloorndavo, Nahavaqlembinwin, Nindelawa, Neveeicoast, Neveeivinmavis2, Neveeivinmavis1, Novolbangir	100	U+0294 U+0024
vʷ	vʷ	na-vʷan, -livʷanmahap	Novolbangir, Neververlimap, Nahavaqbanour, Nahaaimbatmbang, Novoldixonreef, Neveeivinmavis1, Nahavaqloorndavo, Neveeivinmavis2, Nititakhatbol, Naahaimbatvanui, Wowowowo, Fiftikhatbol, Naatiwindua, Nasarianngava, Unuanoferai, Naahaitoman, Sragaavavanvae, Najittanmial, Nesesanboise, Ssungagageasanvari, Neveeicoast, Axambsmallisland, Maluabaycoast, Novoltavendrua, Pangkumundarmif, Nahaaimalfaxal, Tesmbolmelaklak, Mandrifarun, Maluabaypetarmul, Unuambatumbo, Tiraxbethel, Tapemaraxusmae, Tesmbolusus, Alavaswowo, Nahavaqcarolinebay, Larevatfwishile, Espiegelsbaysolwota, Axambsmallislandmaliambor, Nahavaqlembinwin, Walaworprev, Nasarianwileven	100	U+0076 U+02b7
b$	b	na-ɣamb, na-mb	Naahaimbatvanui, Walaworprev, Axambsmallislandmaliambor, Aulualoxselanfitfit, Xolimbwenelang, Nisvaiblacksands, Nisvaironevie, Portsandwichmerivar, Atchinsmallisland, Namanlitzlitz, Novoltavendrua, Nahaaimalfaxal, Avokhokai2, Aulualoxseasolokh, Nititakhatbol, Atchinorap, Netimbbangir, Vaocanada, Wowolesarmalas, Vaotorono, Vaopeteri, Ranopotora, Unuambatumbo, Neververmindu, Tapemaraxusmae, Nahavaqloorndavo, Uliveopeskaros, Uripivtautuvillage, Tapetautu1, Fiftimalmbor, Nesetanmial, Uliveolurtes, Uliveopelongk, Uripivtautu, Tesmbolusus, Neverversakan, Fiftikhatbol, Alavaswowo, Uripivpotnambe, Axambsmallisland, Angavaedixonreef, Uliveopeskaros2, Alavasalavas, Naatiwindua, Ranotwalung, Unuabenuamor, Portsandwichlamap, Walapreng	100	U+0062 U+0024
ʔ	ʔ	na-ʔai, nɔ-ʔɔnli-n	Nahavaqbanour, Nahavaqlembinwin, Nahavaqcarolinebay, Naatiwindua, Nahavaqloorndavo, Neveeivinmavis2, Neveeivinmavis1, Nindelawa, Neveeicoast	100	U+0294
aa	aː	na-at, na-am	Neveeivinmavis1, Neveeicoast, Neveeivinmavis2, Nahaaimbatmbang, Venentauteunmet, Nindesouthwestbay, Walapetreros, Nahavaqcarolinebay, Venentautehamax, Novolbangir, Venentautebenenavet, Nahavaqloorndavo, Ctletawetnaviso, Nindeopmobamba, Vaopeteri, Naatiwindua, Uripivtautuvillage, Venentautebenmara, Uripivtautu, Wowowowo, Nesesanboise, Vaobeetehul, Wowolesarmalas, Angavaedixonreef, Alavasalavas, Walaworprev, Larevatmosox, Ctlsungwadangota, Venentautealpalak, Nasarianngava, Tiraxorap, Ctlsungwadogarata	100	U+0061 U+0061
ʧ$	tʃ	-paʧ, nɪ-mɛʧ	Avoksmallisland, Tapemaraxusmae, Larevatfwishile, Mandrifaru, Mandrifarun, Portsandwichlamap, Axambsmallisland, Axambsmallislandmaliambor, Uripivdurpif, Bislama1, Uripivpotnambe, Maluabaycoast, Portsandwichmerivar, Maluabaypetarmul, Larevatmosox, Ranopotora, Unuambatumbo, Bislama2, Uripivtautuvillage, Nesetanmial, Uripivtautu, Ranochinambong, Unuabenuamor, Walapreng, Najittanmial, Avokhokai, Nesesanboise, Walapetreros, Espiegelsbaysolwota, Burmbartengan, Larevatlarevat, Pangkumundarmif, Espiegelsbaylitebral, Walabotku, Ranotwalung, Aulualoxselanfitfit	100	U+02a7 U+0024
^ʧ	tʃ	ʧinɛ-n, -ʧɪpʷɪn	Atchinsmallisland, Uripivtautuvillage, Uripivdurpif, Ranotwalung, Portsandwichlamap, Ranopotora, Atchinorap, Espiegelsbayunspecified, Axambsmallislandmaliambor, Espiegelsbaylitebral, Portsandwichmerivar, Najittanmial, Walapetreros, Uripivpotnambe, Axambsmallisland, Larevatfwishile, Ranochinambong, Walabotku, Mandrifarun, Larevatmosox, Tapemaraxusmae, Espiegelsbaysolwota, Burmbartengan, Maluabaycoast, Burmbarburmbar, Maluabaytiptir, Walapreng, Nahavaqbanour, Nahavaqloorndavo, Tapetautu1, Nesetanmial, Maluabaymarasup, Alavaswowo, Nesesanboise, Pangkumundarmif, Angavaedixonreef, Maluabaypetarmul	100	U+005e U+02a7
t͡s	ts	mi-at͡sat͡sɛn, mi-t͡sige	Nisvaiblacksands, Nisvaironevie, Ranotwalung, Atchinsmallisland, Maluabaymarasup, Atchinorap, Walapetreros, Namanlitzlitz, Neveeivinmavis1, Walabotku, Espiegelsbayunspecified, Ranochinambong, Ranopotora, Tapetautu1, Neverversakan, Uripivpotnambe, Maluabaytiptir, Maluabaypetarmul, Neververlimap, Netimbbangir, Neververmindu, Tapemaraxusmae, Nesetanmial, Neveeivinmavis2, Neveeicoast, Pangkumudatisman, Maluabaycoast, Angavaedixonreef, Espiegelsbaylitebral, Tesmbolmelaklak, Walaworprev, Unuabenuamor, Larevatmosox, Walapreng	100	U+0074 U+0361 U+0073
j	j	na-jix, na-jɛx	Letemboinevatanyene, Uliveopeskaros2, Uliveopeskaros, Nahaaimbatmbang, Uliveopelongk, Letemboinatingatlang, Uliveolurtes, Nahaaimalfaxal, Avokhokai, Safrangusuksu, Natanganmbonvor, Avoksmallisland, Naahaitoman, Nasvangfarun, Mandrifaru, Ctlsungwadolagwaranuta, Novoldixonreef, Avokhokai2, Ranotwalung, Mandrifarun, Ranopotora, Bislama2, Ctlnalembanasawa, Nahavaqloorndavo, Tapetautu1, Vaocanada, Naahaimbatvanui, Venentautebenmara, Navwienmbonvor, Neveeivinmavis2, Tiraxbotmelesnial, Bislama1, Vaobeetehul, Nindelawa, Axambsmallisland, Sivitinjavjericho, Axambsmallislandmaliambor, Nindeopmobamba, Nisvaiblacksands, Ranochinambong, Vaotorono, Sbiribiri, Vaopeteri, Tesmbolmelaklak, Nisvaironevie, Walaworprev, Nasvangbigisland, Portsandwichmerivar, Ctlnalembanarovorovo, Tiraxolamb, Sivitinjavwomol, Portsandwichlamap, Walapreng	100	U+006a
z	z	i-plakɛnzɛɣa, -plakɛnzaβ	Novolbangir, Uliveolurtes, Angavaedixonreef, Maluabaymarasup, Batarxopulembilmbil, Novoldixonreef, Sivitinjavgonwar, Uliveopelongk, Sivitinjavtanmililib2, Batarxopulipitav, Fiftikhatbol, Walapetreros, Nahavaqcarolinebay, Larevatfwishile, Espiegelsbaylitebral, Uliveopeskaros2, Sivitinjavwomol, Atchinsmallisland, Nititakhatbol, Unuambatumbo, Bislama2, Batarxopulumsak, Fiftimalmbor, Najittanmial, Tiraxbakru, Avokhokai, Wowolesarmalas, Neveeicoast, Espiegelsbayunspecified, Axambsmallisland, Sivitinjavjericho, Axambsmallislandmaliambor, Batarxopugonwar, Nisvaiblacksands, Maluabaycoast, Novoltavendrua, Pangkumundarmif, Alavasalavas, Vaopeteri, Sivitinjavtanmililib, Nasarianwileven, Neveeivinmavis1, Nisvaironevie, Walaworprev, Maluabaytiptir, Avokhokai2, Maluabaypetarmul, Xolimbwenelang, Batarxopubenut, Nasarianngava, Larevatmosox, Walapreng	100	U+007a
^►$	NULL	►	Safrangusuksu, Ctlsungwadolagwaranuta, Wwalaha, Nleovandue	100	U+005e U+25ba U+0024
ə$	ə	na-mbə, boraŋənə	Angavaedixonreef, Letemboinewotenyene, Letemboinevatanyene, Letemboinatingatlang, Novolbangir, Sivitinjavgonwar, Tiraxbethel, Letemboiaingelemolesa, Tesmbolusus, Nindelawa, Espiegelsbaysolwota, Espiegelsbaylitebral, Novoldixonreef, Nasarianwileven, Sivitinjavtanmililib, Unuanoferai, Novoltavendrua, Maluabaytiptir, Nasarianngava, Tapemaraxusmae, Sivitinjavtanmililib2, Batarxopulipitav, Avokhokai, Tiraxbotmelesnial, Walapetreros, Burmbartengan, Larevatlarevat, Ranochinambong, Maluabaycoast, Alavasalavas, Vaopeteri, Tesmbolmelaklak, Salangdixonreef, Maluabaypetarmul, Avavakhatbol, Tiraxorap, Walapreng	100	U+0259 U+0024
ⁿdʳ	ⁿdʳ	nɛ-ⁿdʳe, na-ⁿdʳe	Netimbbangir, Aulualoxseasolokh, Aulualoxselanfitfit, Burmbarburmbar, Tiraxbotmelesnial, Nititakhatbol, Tiraxbethel, Neveeivinmavis2, Tiraxbakru, Neveeicoast, Avavatisvel, Novolbangir, Novoldixonreef, Neveeivinmavis1, Walaworprev, Nasarianwileven, Letemboinatingatlang, Neververmindu, Tiraxmae, Nisvaiblacksands, Burmbarfartavo, Novoltavendrua, Angavaedixonreef, Nisvaironevie, Letemboinewotenyene, Xolimbwenelang, Portsandwichlamap, Letemboinevatanyene, Fiftimalmbor, Neverversakan, Fiftikhatbol, Avokhokai, Nahavaqcarolinebay, Tiraxorap, Axambsmallislandmaliambor, Burmbartengan, Letemboiaingelemolesa, Naatiwindua, Salangdixonreef, Portsandwichmerivar, Tiraxolamb, Neververlimap	100	U+207f U+0064 U+02b3
ᵑg	ⁿg	ᵑga-ᵑgarasi, na-ᵑgunʃu-n	Letemboinevatanyene, Fiftikhatbol, Nindeopmobamba, Nindelabo, Nasarianwileven, Nindesouthwestbay, Nindelawa, Nititakhatbol, Nasvangfarun, Mandrifaru, Neveeivinmavis1, Mandrifarun, Neververlimap, Letemboinatingatlang, Fiftimalmbor, Neveeivinmavis2, Neverversakan, Namanlitzlitz, Larevatfwishile, Axambsmallislandmaliambor, Nisvaiblacksands, Naatiwindua, Nindewindua, Tesmbolmelaklak, Nisvaironevie, Letemboinewotenyene, Nasvangbigisland, Avoksmallisland, Uliveopeskaros, Uliveolurtes, Naahaimbatvanui, Nahaaimbatmbang, Tesmbolusus, Neveeicoast, Ngatataremb, Axambsmallisland, Burmbartengan, Larevatlarevat, Burmbarburmbar, Letemboiaingelemolesa, Angavaedixonreef, Evuindondo, Nahaaimalfaxal, Walaworprev, Xolimbwenelang	100	U+1d51 U+0067
t͡s$	ts	nɪ-mat͡s, -kʊt͡skʊt͡s	Maluabaymarasup, Nisvaiblacksands, Nisvaironevie, Espiegelsbayunspecified, Sivitinjavjericho, Batarxopulumsak, Sivitinjavwomol, Atchinorap, Sivitinjavtanmililib2, Batarxopulipitav, Batarxopugonwar, Maluabaytiptir, Sivitinjavgonwar, Xolimbwenelang, Larevatmosox, Atchinsmallisland, Tapemaraxusmae, Tapetautu1, Najittanmial, Neverversakan, Batarxopulembilmbil, Walapetreros, Espiegelsbaysolwota, Espiegelsbaylitebral, Walabotku, Ranotwalung, Ranopotora, Nititakhatbol, Avoksmallisland, Uripivtautuvillage, Nesetanmial, Uripivtautu, Nesesanboise, Namanlitzlitz, Larevatlarevat, Ranochinambong, Maluabaycoast, Burmbarfartavo, Burmbarburmbar, Sivitinjavtanmililib, Aulualoxseasolokh, Maluabaypetarmul, Unuabenuamor, Walapreng	100	U+0074 U+0361 U+0073 U+0024
f$	f	naf, ɣasuf	Najittanmial, Bislama2, Sbiribiri, Bislama1, Espiegelsbayunspecified, Esanasolokave, Venentautebenmara, Safponof, Axambsmallisland, Pangkumudatisman, Maluabaycoast, Safyangtus, Elolovoli, Avavakhatbol, Venentautealpalak, Uliveolurtes, Neveeicoast, Burmbartengan, Burmbarfartavo, Ragalolkasai, Uliveopeskaros2, Avokhokai2, Unuambatumbo, Unuanoferai, Nahavaqloorndavo, Slolovele, Nesetanmial, Safrangusuksu, Tiraxorap, Larevatlarevat, Burmbarburmbar, Tesmbolmelaklak, Novoldixonreef, Neveeivinmavis1, Xolimbwenelang, Tiraxolamb, Unuabenuamor, Larevatmosox, Aulualoxseasolokh, Neververlimap	100	U+0066 U+0024
^ᵑɡ	ⁿg	ᵑɡalo, ᵑɡaru	Ctlnalembanasawa, Ssungagageavanbatai, Ssungagageavavanvae, Sxalangibaetora, Natanganmbonvor, Slolovele, Nleovandue, Sbiribiri, Esanasolokave, Ctlsungwadangota, Ctlnalembanarovorovo, Wwalaha, Ssakao, Avavatisvel, Sragaavavanvae, Navwienmbonvor, Nhavailombaha, Naatiwindua, Neveeivinmavis1, Ctlsungwadagalalaundi, Nititakhatbol, Neververmindu, Ctlsungwadagarongnawo, Nleonda, Ssungagageasanvari, Nombotkotemelkin, Larevatlarevat, Evuindondo	98	U+005e U+1d51 U+0261
n̼	n̼	na-n̼as, ɣɪ-lin̼ɛ	Vaotorono, Vaopeteri, Vaobeetehul, Vaocanada, Venentautehamax, Venentautebenenavet, Venentautealpalak, Venentautebenmara, Nesesanboise, Venentauteunmet, Letemboiaingelemolesa	91	U+006e U+033c
^ᵑɡʷ	ⁿgʷ	ᵑɡʷie, ᵑɡʷaŋo	Ssakao, Esanasolokave, Nhavailombaha, Elolovoli, Wwalaha, Slolovele, Sbiribiri, Nleovandue, Ctlsungwadagarongnawo, Evuindondo, Ctlsungwadagalalaundi, Ctlsungwadangota, Ctlsungwadolagwaranuta, Nleonda, Nmwerlap, Nsungwadianaone, Nsungwadiauta, Nsungwadiatasmaor	88	U+005e U+1d51 U+0261 U+02b7
ᵑɡ	ⁿg	tuᵐbu-ᵑɡu, ᵑɡʷatu-ᵑɡu	Ctlsungwadagalalaundi, Ctlsungwadolagwaranuta, Elolovoli, Evuindondo, Ctlsungwadagarongnawo, Nindelabo	86	U+1d51 U+0261
eiʲ	ei j
ᵐʙ	ⁿʙ	na-ᵐʙulᵐʙul, na-ᵐʙun	Nindeopmobamba, Walaworprev, Nititakhatbol, Nasvangbigisland, Avavakhatbol, Unuanoferai, Tesmbolusus, Bangaasaktaremb, Mandrifaru, Nindewindua, Salangdixonreef, Nahavaqbanour, Uliveopeskaros, Fiftimalmbor, Naahaimbatvanui, Uliveopelongk, Nasvangfarun, Fiftikhatbol, Pangkumundarmif, Avavatisvel, Nindelabo, Naatiwindua, Nahaaimalfaxal, Mandrifarun, Nindesouthwestbay, Netimbbangir, Avoksmallisland, Neververmindu, Letemboinevatanyene, Nahavaqloorndavo, Naahaitoman, Nahaaimbatmbang, Neverversakan, Axambsmallisland, Pangkumudatisman, Burmbarburmbar, Nahavaqlembinwin, Novolbangir, Uliveopeskaros2, Avokhokai2, Portsandwichmerivar, Unuabenuamor, Portsandwichlamap	85	U+1d50 U+0299
^ⁿʒ	ⁿʒ	ⁿʒi-k, ⁿʒi-n	Batarxopulipitav, Batarxopulembilmbil, Najittanmial, Batarxopubenut, Larevatfwishile, Maluabaytiptir, Namanlitzlitz, Larevatlarevat, Maluabaycoast, Espiegelsbaylitebral, Larevatmosox, Sivitinjavtanmililib2, Espiegelsbayunspecified, Espiegelsbaysolwota, Maluabaypetarmul, Batarxopulumsak, Maluabaymarasup, Uripivtautu, Sivitinjavjericho, Batarxopugonwar, Sivitinjavgonwar, Sivitinjavwomol	82	U+005e U+207f U+0292
ɸ	ɸ	manɸara, ɸaɸine	Ssungagageavanbatai, Nsungwadianaone, Sxalangibaetora, Safyangtus, Ctlsungwadolagwaranuta, Ctlsungwadogarata, Ssungagageavavanvae, Ctlsungwadagarongnawo, Ctlsungwadagalalaundi, Nleonda, Nsungwadiatasmaor, Ssungagageasanvari, Ctltawetnarovorovo, Evuindondo, Nombotkoteblacksands, Sapaangi, Ctlsungwadangota, Sageneral, Ctlnalembanarovorovo, Letemboinatingatlang, Ctlnalembanasawa, Saranwas, Nsungwadiauta, Ctletawetnaviso, Tiraxmae, Batarxopulembilmbil, Nindelawa, Nleovandue, Uripivpotnambe, Nombotkotemelkin, Ranochinambong, Nhavailombaha	80	U+0278
^ŋʷ	ŋʷ	ŋʷera, ŋʷata	Ctlsungwadangota, Ctlsungwadagarongnawo, Ctlsungwadagalalaundi, Nleonda, Ctlsungwadolagwaranuta, Nsungwadianaumumu, Wwalaha, Slolovele, Nmwerlap, Nhavailombaha, Sbiribiri, Ssakao, Nsungwadiauta, Nleovandue, Nsungwadianaone, Evuindondo, Nsungwadiatasmaor, Elolovoli, Esanasolokave, Ctlsungwadogarata	79	U+005e U+014b U+02b7
rs	r s	nɛ-mɛrsean, -marsaram	Axambsmallisland, Axambsmallislandmaliambor, Sabunlap, Letemboinatingatlang, Letemboinevatanyene, Netimbbangir, Unuanoferai, Ctlnalembanasawa, Nesetanmial, Ctletawetnaviso, Nesesanboise, Letemboiaingelemolesa, Burmbarfartavo, Burmbarburmbar, Aulualoxselanfitfit, Aulualoxseasolokh, Ctlsungwadogarata, Avoksmallisland, Uripivtautuvillage, Vaocanada, Uripivtautu, Navwienmbonvor, Uripivdurpif, Wowowowo, Tesmbolusus, Batarxopulipitav, Avokhokai, Alavaswowo, Walapetreros, Namanlitzlitz, Espiegelsbayunspecified, Uripivpotnambe, Pangkumudatisman, Nombotkotemelkin, Burmbartengan, Nisvaiblacksands, Ranochinambong, Ctltawetnarovorovo, Novoltavendrua, Pangkumundarmif, Vaotorono, Angavaedixonreef, Novolbangir, Nombotkoteblacksands, Alavasalavas, Sbiribiri, Tesmbolmelaklak, Novoldixonreef, Nisvaironevie, Letemboinewotenyene, Walaworprev, Nsungwadiatasmaor, Walabotku, Ranotwalung, Ctlsungwadangota, Ctlsungwadagalalaundi, Xolimbwenelang, Nasarianngava, Nasarianwileven	79	U+0072 U+0073
^ᵐʙ	ⁿʙ	ᵐʙus-n, -ᵐʙut	Neververmindu, Nahavaqloorndavo, Tesmbolusus, Avavakhatbol, Unuanoferai, Avoksmallisland, Fiftimalmbor, Bangaasaktaremb, Avavatisvel, Nindelabo, Nindewindua, Neververlimap, Nindesouthwestbay, Nititakhatbol, Unuambatumbo, Avokhokai, Axambsmallisland, Pangkumudatisman, Novolbangir, Uliveopeskaros2, Tesmbolmelaklak, Salangdixonreef, Nasvangbigisland, Avokhokai2, Unuabenuamor, Netimbbangir, Uliveolurtes, Uliveopelongk, Neverversakan, Fiftikhatbol, Nahavaqcarolinebay, Mandrifaru, Nahavaqlembinwin, Pangkumundarmif, Naatiwindua, Portsandwichlamap	77	U+005e U+1d50 U+0299
^d	d	danak, dam	Bislama2, Bislama1, Sragaavavanvae, Pangkumundarmif, Nindesouthwestbay, Unuambatumbo, Saranwas, Nindeopmobamba, Novoltavendrua, Sahaa, Sabunlap, Nindewindua, Sapaangi, Sageneral, Unuabenuamor, Ranopotora, Letemboinevatanyene, Nahavaqbanour, Unuanoferai, Nsungwadiauta, Uliveolurtes, Venentautebenmara, Sivitinjavtanmililib2, Wowowowo, Nesesanboise, Safponof, Safrangusuksu, Nahavaqlembinwin, Angavaedixonreef, Nindelabo, Uliveopeskaros2, Nombotkoteblacksands, Naatiwindua, Novoldixonreef, Ragaloltongbay, Letemboinewotenyene, Nsungwadiatasmaor, Salangdixonreef, Ssakao, Ranotwalung, Xolimbwenelang, Nsungwadianaumumu, Nasarianwileven, Walapreng	75	U+005e U+0064
^ɡ	g	ɡema, ɡeren	Ragaloltongbay, Ssungagageasanvari, Nsungwadianaone, Elolovoli, Ctlsungwadagalalaundi, Nsungwadiauta, Ctlsungwadagarongnawo, Ragalolkasai, Sahaa, Evuindondo, Sapaangi, Tiraxbethel, Saranwas, Safponof, Safyangtus, Sragaavavanvae, Nmwerlap, Maluabaymarasup, Navwienmbonvor, Safrangusuksu, Sabunlap, Sageneral	74	U+005e U+0261
pʷ	pʷ	-ʧɪpʷɪn, lapʷɛ-n	Nsungwadianaone, Nsungwadiauta, Nsungwadiatasmaor, Maluabaytiptir, Sivitinjavgonwar, Unuambatumbo, Nititakhatbol, Sivitinjavtanmililib2, Nasvangfarun, Avokhokai, Espiegelsbayunspecified, Sivitinjavjericho, Batarxopugonwar, Ranochinambong, Mandrifarun, Sivitinjavwomol, Atchinsmallisland, Ranopotora, Atchinorap, Batarxopulumsak, Uliveopeskaros, Nesetanmial, Navwienmbonvor, Najittanmial, Batarxopulipitav, Walapetreros, Venentautehamax, Espiegelsbaysolwota, Maluabaycoast, Burmbarburmbar, Pangkumundarmif, Uliveopeskaros2, Espiegelsbaylitebral, Venentautebenenavet, Walaworprev, Avavakhatbol, Ctlnalembanarovorovo, Venentautealpalak, Batarxopubenut, Portsandwichlamap	74	U+0070 U+02b7
